adtEndDd,adtFrDd,clCd,clCdNm,curAmt,npayCd,npayKorNm,sgguCd,sgguCdNm,sidoCd,sidoCdNm,sno,urlAddr,yadmNm,yadmNpayCdNm,ykiho
99991231,20250903,21,병원,100000,PDZ140002,제증명수수료/향후진료비추정서/천만원 이상,210001,부산남구,210000,부산,42,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,향후진료비추정서(1천만원이상),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,100000,PDZ070003,제증명수수료/후유장애진단서,210001,부산남구,210000,부산,67,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,장애진단서(후유장애진단서),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,10000,PDZ030000,제증명수수료/사망진단서,210001,부산남구,210000,부산,35,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,사망진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,3000,PDZ090007,제증명수수료/확인서/진료,210001,부산남구,210000,부산,48,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,수술확인서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,30000,EB5610000,초음파 검사료(유도 초음파)/유도초음파/Ⅰ,210001,부산남구,210000,부산,88,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,(RM)L/E Duplex Sono-injection(비급여),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,100000,EB4890000,초음파검사료(진단초음파)/혈관-사지혈관 도플러 초음파/하지 정맥류,210001,부산남구,210000,부산,86,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,"(RM)L/E Dulplex Sono, unilateral",JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,3000,PDZ090002,제증명수수료/확인서/입퇴원,210001,부산남구,210000,부산,46,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,입퇴원확인서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,20000,3Z5202108,예방접종료/B형간염/유박스비 프리필드주 1.0mL,210001,부산남구,210000,부산,100,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,유박스비프리필드주[B형간염백신],JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,75000,MZ0090000,이학요법료/전산화 인지재활치료[주의·기억],210001,부산남구,210000,부산,99,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,전산화인지재활치료[주의·기억]Ⅲ,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,50000,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],210001,부산남구,210000,부산,102,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,체외충격파치료 2000타,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,150000,EB4890000,초음파검사료(진단초음파)/혈관-사지혈관 도플러 초음파/하지 정맥류,210001,부산남구,210000,부산,85,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,"(RM)L/E Dulplex Sono, bilateral",JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,15000,D66200000,검체검사료/SARS-CoV-2 항원검사 [일반면역검사]-간이검사,210001,부산남구,210000,부산,105,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,코로나19 신속항원-비급여,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,50000,QZ9620000,처치 및 수술료(기타)/경두개자기자극술,210001,부산남구,210000,부산,23,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,경두개자극치료,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,30000,PDZ010004,제증명수수료/채용신체 검사서/일반,210001,부산남구,210000,부산,30,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,채용신체검사서(일반),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,100000,FZ6890000,기능 검사료(신경계 기능검사)/언어전반진단검사,210001,부산남구,210000,부산,6,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,언어평가(장애진단용),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,20000,PDE010001,제증명수수료/영문진단서/일반,210001,부산남구,210000,부산,36,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,영문진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,100000,MZ0120000,이학요법료/비침습적 무통증 신호요법,210001,부산남구,210000,부산,91,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,비침습적 무통증 신호요법-Pain block 3,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,15000,PDZ100000,제증명수수료/국민연금 장애 심사용 진단서,210001,부산남구,210000,부산,44,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,국민연금장애진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250910,21,병원,50000,FZ6890000,기능 검사료(신경계 기능검사)/언어전반진단검사,210001,부산남구,210000,부산,4,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,실어증-신경언어장애 선별검사,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,1000,PDZ160000,제증명수수료/제증명서 사본,210001,부산남구,210000,부산,47,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,입퇴원확인서(추가1매당),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,70000,MY1430000,이학요법료/증식치료/척추부위,210001,부산남구,210000,부산,16,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,증식치료-척추(1회당),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,60000,EZ8680000,기능 검사료(순환기 기능 검사)/동맥경화도검사(맥파전달속도측정),210001,부산남구,210000,부산,2,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,동맥경화협착 & TBP/TBI,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250923,21,병원,30000,EB5610000,초음파 검사료(유도 초음파)/유도초음파/Ⅰ,210001,부산남구,210000,부산,106,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,(RM)Sono Guided Injection 신경혈관계(비급여),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,3000,PDZ090004,제증명수수료/확인서/통원,210001,부산남구,210000,부산,50,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,통원확인서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,50000,MY1420000,이학요법료/증식치료/사지관절부위,210001,부산남구,210000,부산,15,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,증식치료-사지관절(1회당),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,20000,MZ0010000,이학요법료/FIMS(Functional Intramuscular Stimulation),210001,부산남구,210000,부산,77,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,근육내전기자극치료 2부위,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,20000,PDZ010001,제증명수수료/진단서/건강,210001,부산남구,210000,부산,59,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,건강진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,15000,PDZ070001,제증명수수료/장애 정도 심사용 진단서/신체적장애,210001,부산남구,210000,부산,40,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,동사무소 장애진단서(그외),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,100000,PDZ020001,제증명수수료/상해진단서/3주 미만,210001,부산남구,210000,부산,33,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,상해진단서(3주미만),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,1000,PDZ160000,제증명수수료/제증명서 사본,210001,부산남구,210000,부산,63,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,각종 제증명 사본,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,70000,EB4630000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/주관절",210001,부산남구,210000,부산,80,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,(RM)Musculoskeletal Sono(비급여),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,21,병원,1000,PDZ170000,제증명수수료/장애인증명서,210001,부산남구,210000,부산,62,http://bshh.or.kr/page/sub01/sub0303.php?tno=&ctnum=0,의료법인정화의료재단봉생힐링병원,장애인증명서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,1000,PDZ160000,제증명수수료/제증명서 사본,210001,부산남구,210000,부산,83,,효메디요양병원,사본1,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,10000,PDZ010002,제증명수수료/진단서/근로능력평가용,210001,부산남구,210000,부산,5,,효메디요양병원,근로능력평가용진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,20000,PDZ010001,제증명수수료/진단서/건강,210001,부산남구,210000,부산,80,,효메디요양병원,건강진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,50000,ABZ010001,상급병실료/1인실,210001,부산남구,210000,부산,1,,효메디요양병원,상급병실료,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,10000,PDE010001,제증명수수료/영문진단서/일반,210001,부산남구,210000,부산,7,,효메디요양병원,진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,50000,EB4010000,초음파검사료(기본초음파)/단순초음파/Ⅰ,210001,부산남구,210000,부산,78,,효메디요양병원,단순초음파,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,3000,PDZ090002,제증명수수료/확인서/입퇴원,210001,부산남구,210000,부산,8,,효메디요양병원,입퇴원확인서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,100,PDZ110102,제증명수수료/진료기록사본/6매 이상,210001,부산남구,210000,부산,76,,효메디요양병원,진료기록사본,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,30000,ABZ020001,상급병실료/2인실,210001,부산남구,210000,부산,2,,효메디요양병원,상급병실료,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,1000,PDZ110101,제증명수수료/진료기록사본/1~5매,210001,부산남구,210000,부산,75,,효메디요양병원,진료기록사본,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,0,PDZ170000,제증명수수료/장애인증명서,210001,부산남구,210000,부산,79,,효메디요양병원,장애인증명서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,3000,PDZ090007,제증명수수료/확인서/진료,210001,부산남구,210000,부산,82,,효메디요양병원,진료확인서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,10000,PDZ010000,제증명수수료/진단서/일반,210001,부산남구,210000,부산,4,,효메디요양병원,진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,10000,PDZ030000,제증명수수료/사망진단서,210001,부산남구,210000,부산,6,,효메디요양병원,사망진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,3000,PDZ090004,제증명수수료/확인서/통원,210001,부산남구,210000,부산,81,,효메디요양병원,통원확인서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
99991231,20250903,29,정신병원,20000,PDZ010000,제증명수수료/진단서/일반,210001,부산남구,210000,부산,1,https://dysungmo.com/,대연성모병원,진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
99991231,20250903,29,정신병원,1000,PDZ160000,제증명수수료/제증명서 사본,210001,부산남구,210000,부산,6,https://dysungmo.com/,대연성모병원,제증명사본,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
99991231,20250903,29,정신병원,3000,PDZ090002,제증명수수료/확인서/입퇴원,210001,부산남구,210000,부산,10,https://dysungmo.com/,대연성모병원,확인서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
99991231,20250903,29,정신병원,20000,PDZ080000,제증명수수료/병무용진단서,210001,부산남구,210000,부산,5,https://dysungmo.com/,대연성모병원,병사용진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
99991231,20250903,29,정신병원,40000,PDZ070002,제증명수수료/장애 정도 심사용 진단서/정신적장애,210001,부산남구,210000,부산,3,https://dysungmo.com/,대연성모병원,장애진단서(정신적장애),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
99991231,20250903,29,정신병원,1000,PDZ110101,제증명수수료/진료기록사본/1~5매,210001,부산남구,210000,부산,7,https://dysungmo.com/,대연성모병원,진료기록사본(1~5매),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
99991231,20250903,29,정신병원,100,PDZ110102,제증명수수료/진료기록사본/6매 이상,210001,부산남구,210000,부산,8,https://dysungmo.com/,대연성모병원,진료기록사본(6매이상),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
99991231,20250903,29,정신병원,15000,PDZ100000,제증명수수료/국민연금 장애 심사용 진단서,210001,부산남구,210000,부산,2,https://dysungmo.com/,대연성모병원,국민연금장애심사용진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
99991231,20250903,29,정신병원,10000,PDZ010002,제증명수수료/진단서/근로능력평가용,210001,부산남구,210000,부산,9,https://dysungmo.com/,대연성모병원,근로능력평가용진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
99991231,20250903,29,정신병원,3000,PDZ090007,제증명수수료/확인서/진료,210001,부산남구,210000,부산,4,https://dysungmo.com/,대연성모병원,확인서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
99991231,20250903,28,요양병원,30000,ABZ010001,상급병실료/1인실,210001,부산남구,210000,부산,1,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,상급병실료(1인실),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,15000,ABZ030001,상급병실료/3인실,210001,부산남구,210000,부산,3,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,상급병실료(3인실),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,10000,ABZ050001,상급병실료/5인실,210001,부산남구,210000,부산,28,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,상급병실차액-5인실,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,20000,PDZ010000,제증명수수료/진단서/일반,210001,부산남구,210000,부산,4,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,일반진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,20000,ABZ020001,상급병실료/2인실,210001,부산남구,210000,부산,2,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,상급병실료(2인실),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,3000,PDZ090002,제증명수수료/확인서/입퇴원,210001,부산남구,210000,부산,21,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,입퇴원확인서(병명포함),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,1000,PDZ090002,제증명수수료/확인서/입퇴원,210001,부산남구,210000,부산,23,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,입퇴원확인서(병명미포함),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,100,PDZ110102,제증명수수료/진료기록사본/6매 이상,210001,부산남구,210000,부산,19,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,의무기록사본발급복사(6매부터),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,10000,PDZ030000,제증명수수료/사망진단서,210001,부산남구,210000,부산,20,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,사망진단서(기본5매),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,10000,PDZ010002,제증명수수료/진단서/근로능력평가용,210001,부산남구,210000,부산,5,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,근로능력평가용진단서,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,1000,PDZ160000,제증명수수료/제증명서 사본,210001,부산남구,210000,부산,12,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,제증명사본,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,10000,PDZ110004,제증명수수료/진료기록영상/CD,210001,부산남구,210000,부산,22,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,CD복사,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,15000,MY1420000,이학요법료/증식치료/사지관절부위,210001,부산남구,210000,부산,24,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,프롤로테라피(prolotherapy),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,10000,ABZ040001,상급병실료/4인실,210001,부산남구,210000,부산,27,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,상급병실차액-4인실,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
99991231,20250903,28,요양병원,1000,PDZ110101,제증명수수료/진료기록사본/1~5매,210001,부산남구,210000,부산,18,http://zenithpark.co.kr/html/02_guide/guide_06.php,제니스파크요양병원,의무기록사본발급복사(1매당),JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
